Tradedate,Date,Comid,Low,High,Average,Waverage,Close,Tradeno,Volume,Turnover,Issue,Company
04/05/2006,04/05/2006,99631,2,2,2,,2,9,12000,24000,,ROSE HEAVEN BALL PEN LIMITED
07/05/2006,07/05/2006,99631,2,2,2,,2,3,4000,8000,,ROSE HEAVEN BALL PEN LIMITED
08/05/2006,08/05/2006,99631,1.9,2,1.95,,1.9,11,19000,37000,,ROSE HEAVEN BALL PEN LIMITED
09/05/2006,09/05/2006,99631,1.9,2,1.92,,1.9,5,15500,29650,,ROSE HEAVEN BALL PEN LIMITED
10/05/2006,10/05/2006,99631,1.8,1.9,1.86,,1.8,19,37000,68300,,ROSE HEAVEN BALL PEN LIMITED
14/05/2006,14/05/2006,99631,1.9,1.9,1.9,,1.9,4,6000,11400,,ROSE HEAVEN BALL PEN LIMITED
15/05/2006,15/05/2006,99631,1.9,1.9,1.9,,1.9,3,4000,7600,,ROSE HEAVEN BALL PEN LIMITED
16/05/2006,16/05/2006,99631,1.9,2.1,1.99,,2,19,38000,76050,,ROSE HEAVEN BALL PEN LIMITED
17/05/2006,17/05/2006,99631,2,2.2,2.12,,2.1,32,60500,127850,,ROSE HEAVEN BALL PEN LIMITED
18/05/2006,18/05/2006,99631,2.1,2.1,2.1,,2.1,13,10000,21000,,ROSE HEAVEN BALL PEN LIMITED
21/05/2006,21/05/2006,99631,2.1,2.2,2.1,,2.1,22,67500,141800,,ROSE HEAVEN BALL PEN LIMITED
22/05/2006,22/05/2006,99631,2.1,2.1,2.1,,2.1,8,12000,25200,,ROSE HEAVEN BALL PEN LIMITED
23/05/2006,23/05/2006,99631,2.1,2.2,2.16,,2.1,16,20500,44250,,ROSE HEAVEN BALL PEN LIMITED
24/05/2006,24/05/2006,99631,2.3,2.4,2.35,,2.3,15,32000,75250,,ROSE HEAVEN BALL PEN LIMITED
25/05/2006,25/05/2006,99631,2.3,2.4,2.35,,2.3,20,30500,71350,,ROSE HEAVEN BALL PEN LIMITED
28/05/2006,28/05/2006,99631,2.4,2.5,2.43,,2.4,4,6500,15650,,ROSE HEAVEN BALL PEN LIMITED
29/05/2006,29/05/2006,99631,2.3,2.4,2.39,,2.3,18,26500,63200,,ROSE HEAVEN BALL PEN LIMITED
30/05/2006,30/05/2006,99631,2.3,2.4,2.3,,2.3,26,50500,116350,,ROSE HEAVEN BALL PEN LIMITED
31/05/2006,31/05/2006,99631,2.4,2.8,2.58,,2.6,42,61000,157750,,ROSE HEAVEN BALL PEN LIMITED
01/06/2006,01/06/2006,99631,2.5,2.8,2.62,,2.6,17,22500,58650,,ROSE HEAVEN BALL PEN LIMITED
04/06/2006,04/06/2006,99631,2.4,2.5,2.46,,2.4,5,8500,21050,,ROSE HEAVEN BALL PEN LIMITED
05/06/2006,05/06/2006,99631,2.4,2.5,2.48,,2.4,5,4000,9900,,ROSE HEAVEN BALL PEN LIMITED
06/06/2006,06/06/2006,99631,2.4,2.5,2.48,,2.4,13,19500,48000,,ROSE HEAVEN BALL PEN LIMITED
07/06/2006,07/06/2006,99631,2.5,2.7,2.59,,2.5,15,14000,35900,,ROSE HEAVEN BALL PEN LIMITED
08/06/2006,08/06/2006,99631,2.6,2.7,2.61,,2.6,20,26500,69200,,ROSE HEAVEN BALL PEN LIMITED
11/06/2006,11/06/2006,99631,2.5,2.6,2.54,,2.5,7,5500,13950,,ROSE HEAVEN BALL PEN LIMITED
12/06/2006,12/06/2006,99631,2.3,2.6,2.42,,2.3,22,38000,91700,,ROSE HEAVEN BALL PEN LIMITED
15/06/2006,15/06/2006,99631,2.4,2.4,2.4,,2.4,2,5000,12000,,ROSE HEAVEN BALL PEN LIMITED
18/06/2006,18/06/2006,99631,2.4,2.5,2.45,,2.4,17,22000,53650,,ROSE HEAVEN BALL PEN LIMITED
19/06/2006,19/06/2006,99631,2.3,2.4,2.34,,2.3,28,57000,133300,,ROSE HEAVEN BALL PEN LIMITED
20/06/2006,20/06/2006,99631,2.3,2.4,2.35,,2.3,4,5000,11850,,ROSE HEAVEN BALL PEN LIMITED
21/06/2006,21/06/2006,99631,2.4,2.4,2.4,,2.4,2,1000,2400,,ROSE HEAVEN BALL PEN LIMITED
22/06/2006,22/06/2006,99631,2.4,2.4,2.4,,2.4,8,12000,28800,,ROSE HEAVEN BALL PEN LIMITED
25/06/2006,25/06/2006,99631,2.4,2.4,2.4,,2.4,13,25000,60000,,ROSE HEAVEN BALL PEN LIMITED
26/06/2006,26/06/2006,99631,2.2,2.4,2.33,,2.4,9,7357,17585.4,,ROSE HEAVEN BALL PEN LIMITED
28/06/2006,28/06/2006,99631,2.3,2.4,2.37,,2.3,3,3500,8350,,ROSE HEAVEN BALL PEN LIMITED
29/06/2006,29/06/2006,99631,2.3,2.3,2.3,,2.3,4,7500,17250,,ROSE HEAVEN BALL PEN LIMITED
02/07/2006,02/07/2006,99631,2.3,2.4,2.33,,2.3,3,2000,4650,,ROSE HEAVEN BALL PEN LIMITED
03/07/2006,03/07/2006,99631,2.1,2.3,2.26,,2.3,5,3625,8312.5,,ROSE HEAVEN BALL PEN LIMITED
05/07/2006,05/07/2006,99631,2.3,2.3,2.3,,2.3,3,5500,12650,,ROSE HEAVEN BALL PEN LIMITED
06/07/2006,06/07/2006,99631,2.3,2.3,2.3,,2.3,5,6500,14950,,ROSE HEAVEN BALL PEN LIMITED
09/07/2006,09/07/2006,99631,2.3,2.3,2.3,,2.3,2,2000,4600,,ROSE HEAVEN BALL PEN LIMITED
10/07/2006,10/07/2006,99631,2.3,2.3,2.3,,2.3,5,9500,21850,,ROSE HEAVEN BALL PEN LIMITED
11/07/2006,11/07/2006,99631,2.2,2.2,2.2,,2.2,2,5500,12100,,ROSE HEAVEN BALL PEN LIMITED
12/07/2006,12/07/2006,99631,2.2,2.3,2.23,,2.2,3,4000,9000,,ROSE HEAVEN BALL PEN LIMITED
13/07/2006,13/07/2006,99631,2.3,2.4,2.39,,2.3,8,10000,23500,,ROSE HEAVEN BALL PEN LIMITED
16/07/2006,16/07/2006,99631,2.3,2.4,2.33,,2.3,11,29500,68150,,ROSE HEAVEN BALL PEN LIMITED
17/07/2006,17/07/2006,99631,2.3,2.3,2.3,,2.3,12,27500,63250,,ROSE HEAVEN BALL PEN LIMITED
18/07/2006,18/07/2006,99631,2.3,2.3,2.3,,2.3,7,11000,25300,,ROSE HEAVEN BALL PEN LIMITED
20/07/2006,20/07/2006,99631,2.2,2.2,2.2,,2.2,4,4500,9900,,ROSE HEAVEN BALL PEN LIMITED
24/07/2006,24/07/2006,99631,2.2,2.3,2.25,,2.2,2,3000,6700,,ROSE HEAVEN BALL PEN LIMITED
25/07/2006,25/07/2006,99631,2.2,2.3,2.23,,2.2,12,14500,32300,,ROSE HEAVEN BALL PEN LIMITED
26/07/2006,26/07/2006,99631,2.2,2.2,2.2,,2.2,6,11000,24200,,ROSE HEAVEN BALL PEN LIMITED
27/07/2006,27/07/2006,99631,2.1,2.2,2.18,,2.1,11,14000,30550,,ROSE HEAVEN BALL PEN LIMITED
30/07/2006,30/07/2006,99631,2.2,2.2,2.2,,2.2,3,4000,8800,,ROSE HEAVEN BALL PEN LIMITED
31/07/2006,31/07/2006,99631,2.2,2.3,2.24,,2.2,5,8000,18100,,ROSE HEAVEN BALL PEN LIMITED
01/08/2006,01/08/2006,99631,2.2,2.3,2.21,,2.2,8,11000,24300,,ROSE HEAVEN BALL PEN LIMITED
02/08/2006,02/08/2006,99631,2.3,2.3,2.3,,2.3,12,15500,35650,,ROSE HEAVEN BALL PEN LIMITED
03/08/2006,03/08/2006,99631,2.3,2.5,2.4,,2.4,29,36500,87500,,ROSE HEAVEN BALL PEN LIMITED
06/08/2006,06/08/2006,99631,2.3,2.4,2.33,,2.3,7,7000,16300,,ROSE HEAVEN BALL PEN LIMITED
07/08/2006,07/08/2006,99631,2.3,2.3,2.3,,2.3,4,4000,9200,,ROSE HEAVEN BALL PEN LIMITED
08/08/2006,08/08/2006,99631,2.3,2.3,2.3,,2.3,8,10000,23000,,ROSE HEAVEN BALL PEN LIMITED
09/08/2006,09/08/2006,99631,2.3,2.4,2.32,,2.3,15,18500,42900,,ROSE HEAVEN BALL PEN LIMITED
10/08/2006,10/08/2006,99631,2.3,2.4,2.36,,2.3,14,13500,31900,,ROSE HEAVEN BALL PEN LIMITED
13/08/2006,13/08/2006,99631,2.3,2.4,2.32,,2.3,6,5000,11700,,ROSE HEAVEN BALL PEN LIMITED
14/08/2006,14/08/2006,99631,2.4,2.4,2.4,,2.4,32,59500,142800,,ROSE HEAVEN BALL PEN LIMITED
15/08/2006,15/08/2006,99631,2.5,2.5,2.5,,2.5,5,6000,15000,,ROSE HEAVEN BALL PEN LIMITED
17/08/2006,17/08/2006,99631,2.3,2.3,2.3,,2.3,7,5500,12650,,ROSE HEAVEN BALL PEN LIMITED
20/08/2006,20/08/2006,99631,2.3,2.3,2.3,,2.3,9,7500,17250,,ROSE HEAVEN BALL PEN LIMITED
21/08/2006,21/08/2006,99631,2.3,2.3,2.3,,2.3,7,12000,27600,,ROSE HEAVEN BALL PEN LIMITED
22/08/2006,22/08/2006,99631,2.3,2.3,2.3,,2.3,9,15000,34500,,ROSE HEAVEN BALL PEN LIMITED
23/08/2006,23/08/2006,99631,2.2,2.2,2.2,,2.2,1,500,1100,,ROSE HEAVEN BALL PEN LIMITED
24/08/2006,24/08/2006,99631,2.2,2.2,2.2,,2.2,3,3000,6600,,ROSE HEAVEN BALL PEN LIMITED
27/08/2006,27/08/2006,99631,2.2,2.3,2.22,,2.2,9,12500,27800,,ROSE HEAVEN BALL PEN LIMITED
28/08/2006,28/08/2006,99631,2.2,2.2,2.2,,2.2,3,2500,5500,,ROSE HEAVEN BALL PEN LIMITED
29/08/2006,29/08/2006,99631,2.2,2.3,2.23,,2.2,6,17500,39000,,ROSE HEAVEN BALL PEN LIMITED
31/08/2006,31/08/2006,99631,2.2,2.3,2.28,,2.2,5,9000,20500,,ROSE HEAVEN BALL PEN LIMITED
03/09/2006,03/09/2006,99631,2.2,2.2,2.2,,2.2,4,4500,9900,,ROSE HEAVEN BALL PEN LIMITED
04/09/2006,04/09/2006,99631,2.2,2.3,2.22,,2.2,6,8000,17800,,ROSE HEAVEN BALL PEN LIMITED
05/09/2006,05/09/2006,99631,2.2,2.2,2.2,,2.2,5,5500,12100,,ROSE HEAVEN BALL PEN LIMITED
06/09/2006,06/09/2006,99631,2.3,2.4,2.34,,2.3,15,19500,45800,,ROSE HEAVEN BALL PEN LIMITED
07/09/2006,07/09/2006,99631,2.3,2.4,2.34,,2.3,17,18000,42100,,ROSE HEAVEN BALL PEN LIMITED
11/09/2006,11/09/2006,99631,2.2,2.2,2.2,,2.2,2,1500,3300,,ROSE HEAVEN BALL PEN LIMITED
12/09/2006,12/09/2006,99631,2.2,2.3,2.27,,2.2,6,5125,11675,,ROSE HEAVEN BALL PEN LIMITED
13/09/2006,13/09/2006,99631,2.1,2.2,2.18,,2.1,6,9000,19750,,ROSE HEAVEN BALL PEN LIMITED
14/09/2006,14/09/2006,99631,2.1,2.2,2.17,,2.2,3,1750,3825,,ROSE HEAVEN BALL PEN LIMITED
17/09/2006,17/09/2006,99631,2,2,2,,2.2,2,195,390,,ROSE HEAVEN BALL PEN LIMITED
19/09/2006,19/09/2006,99631,2,2.2,2.09,,2.2,9,6625,14450,,ROSE HEAVEN BALL PEN LIMITED
20/09/2006,20/09/2006,99631,2.2,2.3,2.27,,2.2,9,12500,28250,,ROSE HEAVEN BALL PEN LIMITED
24/09/2006,24/09/2006,99631,2.2,2.3,2.28,,2.3,8,9750,22400,,ROSE HEAVEN BALL PEN LIMITED
25/09/2006,25/09/2006,99631,2.3,2.3,2.3,,2.3,9,15500,35650,,ROSE HEAVEN BALL PEN LIMITED
26/09/2006,26/09/2006,99631,2.3,2.3,2.3,,2.3,2,8000,18400,,ROSE HEAVEN BALL PEN LIMITED
27/09/2006,27/09/2006,99631,2.3,2.3,2.3,,2.3,6,9500,21850,,ROSE HEAVEN BALL PEN LIMITED
28/09/2006,28/09/2006,99631,2.1,2.2,2.18,,2.2,4,4125,9062.5,,ROSE HEAVEN BALL PEN LIMITED
01/10/2006,01/10/2006,99631,2.3,2.3,2.3,,2.3,4,6000,13800,,ROSE HEAVEN BALL PEN LIMITED
03/10/2006,03/10/2006,99631,2.2,2.3,2.29,,2.2,10,12000,27500,,ROSE HEAVEN BALL PEN LIMITED
04/10/2006,04/10/2006,99631,2.3,2.3,2.3,,2.3,14,22000,50600,,ROSE HEAVEN BALL PEN LIMITED
08/10/2006,08/10/2006,99631,2.3,2.3,2.3,,2.3,2,3000,6900,,ROSE HEAVEN BALL PEN LIMITED
09/10/2006,09/10/2006,99631,2.2,2.3,2.28,,2.2,4,7000,15800,,ROSE HEAVEN BALL PEN LIMITED
10/10/2006,10/10/2006,99631,2.3,2.9,2.58,,2.7,69,102625,263387.5,,ROSE HEAVEN BALL PEN LIMITED
11/10/2006,11/10/2006,99631,2.6,2.9,2.74,,2.7,33,48500,133150,,ROSE HEAVEN BALL PEN LIMITED
12/10/2006,12/10/2006,99631,2.5,2.7,2.65,,2.6,31,48500,128550,,ROSE HEAVEN BALL PEN LIMITED
15/10/2006,15/10/2006,99631,2.6,2.7,2.61,,2.6,7,10500,27400,,ROSE HEAVEN BALL PEN LIMITED
16/10/2006,16/10/2006,99631,2.5,2.6,2.55,,2.5,4,4000,10200,,ROSE HEAVEN BALL PEN LIMITED
17/10/2006,17/10/2006,99631,2.6,2.6,2.6,,2.6,14,22000,57200,,ROSE HEAVEN BALL PEN LIMITED
18/10/2006,18/10/2006,99631,2.6,2.6,2.6,,2.6,10,14000,36400,,ROSE HEAVEN BALL PEN LIMITED
19/10/2006,19/10/2006,99631,2.4,2.7,2.57,,2.6,31,35500,91150,,ROSE HEAVEN BALL PEN LIMITED
22/10/2006,22/10/2006,99631,2.6,2.8,2.67,,2.6,16,28500,76250,,ROSE HEAVEN BALL PEN LIMITED
31/10/2006,31/10/2006,99631,2.7,2.8,2.77,,2.7,27,26000,71950,,ROSE HEAVEN BALL PEN LIMITED
01/11/2006,01/11/2006,99631,2.5,3,2.87,,2.8,48,54750,158925,,ROSE HEAVEN BALL PEN LIMITED
02/11/2006,02/11/2006,99631,2.5,2.8,2.69,,2.7,7,10125,27412.5,,ROSE HEAVEN BALL PEN LIMITED
05/11/2006,05/11/2006,99631,2.6,2.7,2.61,,2.6,14,24000,62700,,ROSE HEAVEN BALL PEN LIMITED
06/11/2006,06/11/2006,99631,2.4,2.6,2.53,,2.5,16,17500,43950,,ROSE HEAVEN BALL PEN LIMITED
08/11/2006,08/11/2006,99631,2.3,2.5,2.42,,2.4,26,32875,80162.5,,ROSE HEAVEN BALL PEN LIMITED
09/11/2006,09/11/2006,99631,2.5,2.5,2.5,,2.5,27,44500,111250,,ROSE HEAVEN BALL PEN LIMITED
14/11/2006,14/11/2006,99631,2.5,2.6,2.54,,2.5,10,21000,53100,,ROSE HEAVEN BALL PEN LIMITED
15/11/2006,15/11/2006,99631,2.5,2.6,2.52,,2.5,19,39500,99100,,ROSE HEAVEN BALL PEN LIMITED
16/11/2006,16/11/2006,99631,2.4,2.6,2.49,,2.4,10,18000,44750,,ROSE HEAVEN BALL PEN LIMITED
19/11/2006,19/11/2006,99631,2.4,2.5,2.47,,2.4,15,23000,56900,,ROSE HEAVEN BALL PEN LIMITED
20/11/2006,20/11/2006,99631,2.2,2.5,2.46,,2.5,20,24825,61965,,ROSE HEAVEN BALL PEN LIMITED
21/11/2006,21/11/2006,99631,2.4,2.5,2.45,,2.4,15,22000,53950,,ROSE HEAVEN BALL PEN LIMITED
22/11/2006,22/11/2006,99631,2.5,2.5,2.5,,2.5,21,35500,88750,,ROSE HEAVEN BALL PEN LIMITED
23/11/2006,23/11/2006,99631,2.2,2.5,2.4,,2.5,9,12500,31100,,ROSE HEAVEN BALL PEN LIMITED
26/11/2006,26/11/2006,99631,2.4,2.5,2.44,,2.4,7,16500,40550,,ROSE HEAVEN BALL PEN LIMITED
27/11/2006,27/11/2006,99631,2.3,2.4,2.39,,2.3,9,10500,25050,,ROSE HEAVEN BALL PEN LIMITED
28/11/2006,28/11/2006,99631,2.3,2.3,2.3,,2.3,13,19500,44850,,ROSE HEAVEN BALL PEN LIMITED
29/11/2006,29/11/2006,99631,2.1,2.1,2.1,,2.3,1,250,525,,ROSE HEAVEN BALL PEN LIMITED
03/12/2006,03/12/2006,99631,2.4,2.4,2.4,,2.4,8,9000,21600,,ROSE HEAVEN BALL PEN LIMITED
04/12/2006,04/12/2006,99631,2.2,2.2,2.2,,2.4,2,250,550,,ROSE HEAVEN BALL PEN LIMITED
05/12/2006,05/12/2006,99631,2.4,2.5,2.5,,2.4,22,33000,82300,,ROSE HEAVEN BALL PEN LIMITED
06/12/2006,06/12/2006,99631,2.2,2.4,2.25,,2.4,4,2500,5900,,ROSE HEAVEN BALL PEN LIMITED
07/12/2006,07/12/2006,99631,2.4,2.5,2.43,,2.4,18,23000,55800,,ROSE HEAVEN BALL PEN LIMITED
10/12/2006,10/12/2006,99631,2.5,2.5,2.5,,2.5,8,11500,28750,,ROSE HEAVEN BALL PEN LIMITED
11/12/2006,11/12/2006,99631,2.4,2.4,2.4,,2.4,10,17000,40800,,ROSE HEAVEN BALL PEN LIMITED
12/12/2006,12/12/2006,99631,2.4,2.4,2.4,,2.4,4,6000,14400,,ROSE HEAVEN BALL PEN LIMITED
13/12/2006,13/12/2006,99631,2.3,2.3,2.3,,2.3,1,500,1150,,ROSE HEAVEN BALL PEN LIMITED
14/12/2006,14/12/2006,99631,2.3,2.4,2.38,,2.3,9,12000,28600,,ROSE HEAVEN BALL PEN LIMITED
17/12/2006,17/12/2006,99631,2.3,2.3,2.3,,2.3,4,3500,8050,,ROSE HEAVEN BALL PEN LIMITED
18/12/2006,18/12/2006,99631,2.4,2.4,2.4,,2.4,6,10000,24000,,ROSE HEAVEN BALL PEN LIMITED
19/12/2006,19/12/2006,99631,2.3,2.4,2.4,,2.4,21,27125,65087.5,,ROSE HEAVEN BALL PEN LIMITED
20/12/2006,20/12/2006,99631,2.4,2.4,2.4,,2.4,3,3500,8400,,ROSE HEAVEN BALL PEN LIMITED
24/12/2006,24/12/2006,99631,2.5,2.5,2.5,,2.5,11,12000,30000,,ROSE HEAVEN BALL PEN LIMITED
26/12/2006,26/12/2006,99631,2.4,2.5,2.48,,2.4,4,3500,8700,,ROSE HEAVEN BALL PEN LIMITED
27/12/2006,27/12/2006,99631,2.4,2.5,2.49,,2.5,56,64000,158700,,ROSE HEAVEN BALL PEN LIMITED
28/12/2006,28/12/2006,99631,2.4,2.6,2.52,,2.5,19,29750,75000,,ROSE HEAVEN BALL PEN LIMITED
01/01/2006,01/01/2006,11107,544,554,548.63,,544.75,73,1300,712892.5,,RUPALI BANK LIMITED.
02/01/2006,02/01/2006,11107,540,547,544.15,,544,84,1870,1017815,,RUPALI BANK LIMITED.
03/01/2006,03/01/2006,11107,537,551,541.47,,539.5,122,2710,1466405,,RUPALI BANK LIMITED.
04/01/2006,04/01/2006,11107,535,541,538.01,,535.5,68,1150,618600,,RUPALI BANK LIMITED.
05/01/2006,05/01/2006,11107,538.25,548,541.41,,542,41,560,303267.5,,RUPALI BANK LIMITED.
08/01/2006,08/01/2006,11107,543,547.75,544.91,,544.75,33,620,337822.5,,RUPALI BANK LIMITED.
09/01/2006,09/01/2006,11107,549,560,553.88,,556.75,154,2610,1445340,,RUPALI BANK LIMITED.
15/01/2006,15/01/2006,11107,558,568,564.6,,561.5,91,2580,1454927.5,,RUPALI BANK LIMITED.
16/01/2006,16/01/2006,11107,549,566,554.43,,550.5,61,1360,753022.5,,RUPALI BANK LIMITED.
17/01/2006,17/01/2006,11107,542.5,550,547.59,,545.5,48,980,536487.5,,RUPALI BANK LIMITED.
18/01/2006,18/01/2006,11107,568,615,588.35,,580,482,10210,6017282.5,,RUPALI BANK LIMITED.
19/01/2006,19/01/2006,11107,563.25,580,571.66,,566.75,132,2850,1628470,,RUPALI BANK LIMITED.
23/01/2006,23/01/2006,11107,553,569.75,556.85,,554,50,990,550977.5,,RUPALI BANK LIMITED.
24/01/2006,24/01/2006,11107,530,561.5,550.86,,549,59,1560,858750,,RUPALI BANK LIMITED.
25/01/2006,25/01/2006,11107,544,554,546.75,,545.75,101,2370,1295332.5,,RUPALI BANK LIMITED.
26/01/2006,26/01/2006,11107,545.5,550,548.16,,547.5,79,2720,1491062.5,,RUPALI BANK LIMITED.
29/01/2006,29/01/2006,11107,543.25,545.5,544.25,,544,82,2330,1267890,,RUPALI BANK LIMITED.
30/01/2006,30/01/2006,11107,546,552.5,549.39,,547.75,49,1230,675900,,RUPALI BANK LIMITED.
31/01/2006,31/01/2006,11107,545,550,547.41,,546.25,44,730,399630,,RUPALI BANK LIMITED.
01/02/2006,01/02/2006,11107,543.25,554.75,546.75,,545.25,44,1210,660770,,RUPALI BANK LIMITED.
02/02/2006,02/02/2006,11107,540,544,541.04,,540,42,690,373567.5,,RUPALI BANK LIMITED.
05/02/2006,05/02/2006,11107,540,560,545.91,,541.75,72,1790,978317.5,,RUPALI BANK LIMITED.
06/02/2006,06/02/2006,11107,540.25,554,543.78,,542,61,970,527627.5,,RUPALI BANK LIMITED.
07/02/2006,07/02/2006,11107,531,550,535.74,,532,157,2780,1489937.5,,RUPALI BANK LIMITED.
08/02/2006,08/02/2006,11107,526,536.25,529.3,,526.5,49,900,476322.5,,RUPALI BANK LIMITED.
09/02/2006,09/02/2006,11107,527.5,535,531.68,,530.75,30,510,270922.5,,RUPALI BANK LIMITED.
12/02/2006,12/02/2006,11107,512,527.5,516.55,,514,76,1240,640955,,RUPALI BANK LIMITED.
13/02/2006,13/02/2006,11107,505.25,524.25,512.8,,514.75,87,1590,816290,,RUPALI BANK LIMITED.
14/02/2006,14/02/2006,11107,516,525,522.6,,523,74,1290,674012.5,,RUPALI BANK LIMITED.
16/02/2006,16/02/2006,11107,525,533,529.7,,528,77,1510,800027.5,,RUPALI BANK LIMITED.
19/02/2006,19/02/2006,11107,525,536,530.66,,527,60,1380,731760,,RUPALI BANK LIMITED.
20/02/2006,20/02/2006,11107,515,526,519.34,,517.25,71,1590,824965,,RUPALI BANK LIMITED.
22/02/2006,22/02/2006,11107,507,519,510.97,,508.5,102,1780,910442.5,,RUPALI BANK LIMITED.
23/02/2006,23/02/2006,11107,503,511,506.53,,507.75,48,830,420317.5,,RUPALI BANK LIMITED.
26/02/2006,26/02/2006,11107,496,507,500.05,,497.75,71,2110,1054435,,RUPALI BANK LIMITED.
27/02/2006,27/02/2006,11107,488.5,507.75,494.74,,490.5,111,2820,1393440,,RUPALI BANK LIMITED.
28/02/2006,28/02/2006,11107,472,502,488.17,,494.5,207,4030,1973220,,RUPALI BANK LIMITED.
01/03/2006,01/03/2006,11107,489,499,492.88,,492.25,77,1250,616022.5,,RUPALI BANK LIMITED.
02/03/2006,02/03/2006,11107,488,492.5,489.8,,489,26,400,195917.5,,RUPALI BANK LIMITED.
05/03/2006,05/03/2006,11107,480,487,483.12,,481,72,1490,719560,,RUPALI BANK LIMITED.
06/03/2006,06/03/2006,11107,490,520,510.03,,506.5,295,4920,2506440,,RUPALI BANK LIMITED.
07/03/2006,07/03/2006,11107,511,520,514.2,,513.5,82,1300,668602.5,,RUPALI BANK LIMITED.
08/03/2006,08/03/2006,11107,510,520,514.05,,512.25,83,1730,889272.5,,RUPALI BANK LIMITED.
09/03/2006,09/03/2006,11107,507.5,515,509.8,,508.75,51,1120,571235,,RUPALI BANK LIMITED.
12/03/2006,12/03/2006,11107,516,525,519.93,,518.25,180,3890,2021977.5,,RUPALI BANK LIMITED.
14/03/2006,14/03/2006,11107,492,515,503.55,,496,225,3900,1963022.5,,RUPALI BANK LIMITED.
15/03/2006,15/03/2006,11107,481,503,493.03,,495.5,145,2870,1412892.5,,RUPALI BANK LIMITED.
16/03/2006,16/03/2006,11107,493,503.5,498.93,,500.75,54,1910,952870,,RUPALI BANK LIMITED.
19/03/2006,19/03/2006,11107,500,513,502.93,,500.5,71,1650,828315,,RUPALI BANK LIMITED.
20/03/2006,20/03/2006,11107,496,508,499.37,,497.75,44,990,494285,,RUPALI BANK LIMITED.
21/03/2006,21/03/2006,11107,497,506,501.2,,498.5,51,1150,575457.5,,RUPALI BANK LIMITED.
22/03/2006,22/03/2006,11107,500,509.75,505.02,,502.75,81,1250,631295,,RUPALI BANK LIMITED.
23/03/2006,23/03/2006,11107,494,502.75,498.53,,496.75,57,1570,781952.5,,RUPALI BANK LIMITED.
27/03/2006,27/03/2006,11107,490,496.25,492.33,,505,21,410,201567.5,,RUPALI BANK LIMITED.
28/03/2006,28/03/2006,11107,488,515,493.17,,490,51,960,473970,,RUPALI BANK LIMITED.
29/03/2006,29/03/2006,11107,480,492.25,484.35,,481.25,68,1390,672195,,RUPALI BANK LIMITED.
30/03/2006,30/03/2006,11107,485,491.75,488.69,,489.75,27,440,214965,,RUPALI BANK LIMITED.
02/04/2006,02/04/2006,11107,489,500,493.77,,489.75,36,830,409465,,RUPALI BANK LIMITED.
03/04/2006,03/04/2006,11107,495,515,506.3,,510.25,279,5030,2544815,,RUPALI BANK LIMITED.
04/04/2006,04/04/2006,11107,514.5,532,523.96,,520,360,6660,3490765,,RUPALI BANK LIMITED.
05/04/2006,05/04/2006,11107,510.5,531,518.63,,515.5,158,3240,1679910,,RUPALI BANK LIMITED.
06/04/2006,06/04/2006,11107,512.5,520,517.55,,515.5,95,1970,1019477.5,,RUPALI BANK LIMITED.
09/04/2006,09/04/2006,11107,500,524.75,504.27,,501.5,118,2080,1048215,,RUPALI BANK LIMITED.
10/04/2006,10/04/2006,11107,492,505.5,496.55,,497.25,85,2050,1017835,,RUPALI BANK LIMITED.
12/04/2006,12/04/2006,11107,503,522,517.12,,512.25,162,2900,1499700,,RUPALI BANK LIMITED.
13/04/2006,13/04/2006,11107,501,512,506,,506.25,73,1200,607310,,RUPALI BANK LIMITED.
16/04/2006,16/04/2006,11107,496,504,498.88,,498.5,80,1730,862787.5,,RUPALI BANK LIMITED.
17/04/2006,17/04/2006,11107,493,503.5,500.37,,501,67,1790,895765,,RUPALI BANK LIMITED.
18/04/2006,18/04/2006,11107,504,511.5,506.85,,504.5,115,2430,1230805,,RUPALI BANK LIMITED.
19/04/2006,19/04/2006,11107,490,511.25,502.54,,502,47,1040,522667.5,,RUPALI BANK LIMITED.
24/04/2006,24/04/2006,11107,503,511,505.51,,505,36,840,424405,,RUPALI BANK LIMITED.
25/04/2006,25/04/2006,11107,506,518,511.12,,513.75,101,2140,1093787.5,,RUPALI BANK LIMITED.
26/04/2006,26/04/2006,11107,511,522,517.31,,515.25,75,1430,739107.5,,RUPALI BANK LIMITED.
27/04/2006,27/04/2006,11107,503,513,507.43,,505,48,1040,527672.5,,RUPALI BANK LIMITED.
30/04/2006,30/04/2006,11107,498,508,503.93,,505.25,53,1020,514295,,RUPALI BANK LIMITED.
02/05/2006,02/05/2006,11107,502.25,530,518.24,,521.75,189,3730,1934300,,RUPALI BANK LIMITED.
03/05/2006,03/05/2006,11107,530,545,538.21,,538.75,200,4020,2164222.5,,RUPALI BANK LIMITED.
04/05/2006,04/05/2006,11107,530,545,537.07,,531.5,98,2040,1095310,,RUPALI BANK LIMITED.
07/05/2006,07/05/2006,11107,517,531,522.63,,520.75,121,2660,1388502.5,,RUPALI BANK LIMITED.
08/05/2006,08/05/2006,11107,530,540,535.06,,534.25,105,2440,1304610,,RUPALI BANK LIMITED.
09/05/2006,09/05/2006,11107,530,540,534.05,,531.5,101,2160,1153690,,RUPALI BANK LIMITED.
10/05/2006,10/05/2006,11107,528,539,531.66,,528.5,107,2600,1380985,,RUPALI BANK LIMITED.
